speaker,sex,age,res,edu,file,speech_rate,word,phone,previous,following,phone_start,phone_end,method,phone_start_suyuan,phone_start_sijia,diff,simple_phone,phone_category
ma_5260,m,27,Xinan,17,Kunming_ma_5260,4.680200386025713,要,iao4,ou4,zh,4.087554468423558,4.215786735923212,Human-Human,4.087554468423558,4.088082403509528,5.279350859703769e-4,iao,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,4.680200386025713,找,zh,iao4,ao3,4.215786735923212,4.318433695529431,Human-Human,4.215786735923212,4.213213298157795,0.0025734377654167417,zh,fricative
ma_5260,m,27,Xinan,17,Kunming_ma_5260,4.680200386025713,找,ao3,zh,<SIL>,4.318433695529431,4.7226429280013935,Human-Human,4.318433695529431,4.317233421126332,0.0012002744030992218,ao,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,zh,<SIL>,o1,5.690613775130825,5.774893351259975,Human-Human,5.690613775130825,5.7012056914359555,0.010591916305130233,zh,fricative
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,o1,zh,ng,5.774893351259975,5.822132179342249,Human-Human,5.774893351259975,5.776838928869065,0.0019455776090895327,o,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,ng,o1,g,5.822132179342249,5.8695668921823625,Human-Human,5.822132179342249,5.812436877610865,0.009695301731384554,ng,nasal
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,g,ng,uo2,5.8695668921823625,5.873750801174899,Human-Human,5.8695668921823625,5.876088856869575,0.006521964687212112,g,stop
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,uo2,g,r,5.873750801174899,5.923315829793318,Human-Human,5.873750801174899,5.882256684317125,0.008505883142225557,uo,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,r,uo2,e2,5.923315829793318,5.92775448907258,Human-Human,5.923315829793318,5.905302311020379,0.018013518772939108,r,approximant
ma_5260,m,27,Xinan,17,Kunming_ma_5260,6.489545873357876,中国人,e2,r,n,5.92775448907258,5.9328935680838395,Human-Human,5.92775448907258,5.91127869540466,0.016475793667919625,e,vowel
